"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA.nlogo"
"teste1"
"10/20/2023 10:58:20:622 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percC","percV","percA","tempo_descanso","penergH","energiaAlimento","nhienas","qenergia","penergL","nleao","[step]","count turtles","count leoes","count hienas"
"6","5","2","5","50","0.5","26","40","100","0.5","40","998","34","34","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","910","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","864","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","982","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1135","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1079","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1261","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","999","34","34","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","971","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","865","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","911","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1136","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","983","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1262","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1080","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","912","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","972","36","36","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1000","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","866","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","984","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1137","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1081","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1263","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1001","34","34","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","913","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","973","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","867","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","985","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1138","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1264","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1082","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","914","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","868","30","30","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","974","36","36","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1002","34","34","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1139","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","986","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1265","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1083","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","915","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","869","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1140","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1003","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1266","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1084","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","987","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","975","36","36","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1267","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","916","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","870","30","30","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1004","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1085","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1268","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","988","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1141","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","976","36","36","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1005","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","871","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","917","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1086","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","989","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1269","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","872","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1142","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","977","36","36","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","918","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1087","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1006","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","990","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","873","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1270","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1143","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","919","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1088","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1007","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","991","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","874","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1271","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","978","36","36","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","920","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1144","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1008","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1089","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","875","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","992","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1272","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1145","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","979","36","36","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","921","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","876","30","30","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1009","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1273","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1090","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","993","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1146","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","980","36","36","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","922","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","994","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1010","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1274","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1091","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","877","30","30","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","981","36","36","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1147","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1275","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","923","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","995","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1011","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","878","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1148","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1092","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","996","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1012","34","34","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","924","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1276","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","879","30","30","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1093","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1149","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","997","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1013","34","34","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","925","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","880","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1277","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1094","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","998","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1150","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","881","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","926","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1014","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1095","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1278","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1151","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","999","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","927","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","882","30","30","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1015","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1279","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1000","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","928","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1152","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1016","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1001","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1280","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1153","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","982","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1096","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","883","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1154","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1017","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1002","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","929","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1097","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1281","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","884","30","30","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","983","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1098","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","930","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1018","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1003","29","29","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1155","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1282","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","984","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1099","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","885","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1283","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","931","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1004","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","982","32","32","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","985","36","36","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1284","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1019","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","886","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1156","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1100","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","932","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1285","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1005","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","983","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1020","34","34","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1157","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","887","30","30","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","986","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1101","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1286","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1006","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","933","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","984","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1021","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","888","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1287","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1158","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1007","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1102","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","934","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1022","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1288","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1008","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","985","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","889","30","30","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1103","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","935","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","987","36","36","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1009","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1023","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1289","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","988","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","890","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1159","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1104","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","986","32","32","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","989","36","36","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1010","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","936","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1290","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","891","30","30","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1024","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1105","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1160","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1011","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","937","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","892","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1291","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1025","34","34","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","987","32","32","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","990","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1106","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","938","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1012","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","893","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1161","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1292","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","991","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1107","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","894","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1013","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1293","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","939","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","988","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","895","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1162","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1026","34","34","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","992","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1108","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1294","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","993","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","896","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1014","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","989","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1027","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1295","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","994","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1109","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1015","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1296","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","897","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","940","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1028","34","34","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1163","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","995","36","36","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","990","32","32","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","996","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","898","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1016","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1029","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1110","35","35","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1297","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","941","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1111","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1017","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","997","36","36","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1164","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","991","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1030","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1298","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1018","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","942","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1019","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1031","34","34","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","899","30","30","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1112","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","998","36","36","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","992","32","32","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1299","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","943","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1165","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1020","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1032","34","34","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","993","32","32","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1021","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","944","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","999","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","900","30","30","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1113","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1022","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1033","34","34","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1166","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1000","36","36","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1300","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1114","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","994","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","901","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1023","29","29","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","945","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1001","36","36","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1034","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1301","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","995","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","902","30","30","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1115","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1167","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1024","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1035","34","34","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","946","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1002","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","903","30","30","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1025","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1003","36","36","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1168","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1036","34","34","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1116","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","996","32","32","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1302","35","35","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","904","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","947","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1026","29","29","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1004","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","905","30","30","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1037","34","34","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1303","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1169","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","997","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1038","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1027","29","29","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1117","35","35","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","998","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1039","34","34","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1005","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","906","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1304","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1118","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1028","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","999","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1040","34","34","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1006","36","36","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","907","30","30","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1305","35","35","0"
"1","5","2","5","50","0.5","26","40","100","0.5","40","235","28","27","1"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1041","34","34","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1029","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1306","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1007","36","36","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1119","35","35","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","948","35","35","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1030","29","29","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","908","30","30","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1170","29","29","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","1000","32","32","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1042","34","34","0"
"1","5","2","5","50","0.5","26","40","100","0.5","40","236","28","27","1"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1008","36","36","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1171","29","29","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1031","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1307","35","35","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1043","34","34","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","1001","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","909","30","30","0"
"4","5","2","5","50","0.5","26","40","100","0.5","40","949","35","35","0"
"9","5","2","5","50","0.5","26","40","100","0.5","40","1120","35","35","0"
"7","5","2","5","50","0.5","26","40","100","0.5","40","1172","29","29","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1308","35","35","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1009","36","36","0"
"2","5","2","5","50","0.5","26","40","100","0.5","40","1032","29","29","0"
"6","5","2","5","50","0.5","26","40","100","0.5","40","1044","34","34","0"
"8","5","2","5","50","0.5","26","40","100","0.5","40","1002","32","32","0"
"3","5","2","5","50","0.5","26","40","100","0.5","40","910","30","30","0"
"5","5","2","5","50","0.5","26","40","100","0.5","40","1010","36","36","0"
"10","5","2","5","50","0.5","26","40","100","0.5","40","1309","35","35","0"
