"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"45","44","1","51","43","8","50","46","4","47","40","7","48","41","7","45","41","4","52","43","9","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","47","40","7","48","41","7","45","41","4","52","43","9","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","47","40","7","48","41","7","45","41","4","52","43","9","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","48","41","7","45","41","4","52","43","9","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","48","41","7","45","41","4","51","43","8","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","46","41","5","45","41","4","51","43","8","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","46","41","5","45","41","4","51","43","8","52","46","6","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","46","41","5","45","41","4","51","43","8","51","46","5","45","45","0","44","40","4"
,"45","44","1","51","43","8","50","46","4","46","40","6","46","41","5","44","41","3","51","43","8","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","46","40","6","46","41","5","44","41","3","51","43","8","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","46","40","6","46","41","5","44","41","3","51","43","8","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","45","40","5","46","41","5","44","41","3","51","43","8","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","44","40","4","46","41","5","43","41","2","51","43","8","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","44","40","4","46","41","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","49","46","3","44","40","4","46","41","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","48","46","2","44","40","4","46","41","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","48","46","2","44","40","4","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
