"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA.nlogo"
"teste2"
"10/20/2023 11:08:44:529 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percC","percV","percA","tempo_descanso","penergH","energiaAlimento","nhienas","qenergia","penergL","nleao","[step]","count turtles","count leoes","count hienas"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1662","10","10","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1699","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1912","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1620","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1636","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1663","10","10","0"
"1","5","2","1","10","0.5","26","50","100","0.5","20","321","22","12","10"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1913","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1621","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1700","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1637","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1664","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1760","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2037","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1914","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1622","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1638","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2038","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1761","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1665","10","10","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1701","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1915","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2039","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1666","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1916","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1639","6","6","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1702","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1762","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1623","9","9","0"
"1","5","2","1","10","0.5","26","50","100","0.5","20","322","22","12","10"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1917","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2040","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1640","6","6","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1703","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1763","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1667","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1624","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2041","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1641","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1918","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1764","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1704","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1919","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1765","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2042","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1625","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1642","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1668","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1766","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1920","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2043","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1626","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1705","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1669","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1921","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1767","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2044","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1643","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1627","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1922","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1670","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2045","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1644","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1628","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1768","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1706","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1923","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1671","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2046","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1769","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1629","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1645","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1672","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2047","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1707","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1924","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1646","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2048","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1925","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1708","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1673","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1770","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1630","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2049","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1674","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1926","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1647","6","6","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1709","15","15","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2050","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1631","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1675","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1771","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1927","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1648","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2051","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1710","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1676","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1632","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1928","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1772","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2052","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1633","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1677","10","10","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1711","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1649","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1929","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1773","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2053","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1678","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1774","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1634","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2054","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1650","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1930","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1679","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1775","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2055","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1931","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1635","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1651","6","6","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1712","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1680","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2056","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1932","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1776","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1636","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1652","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2057","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1681","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1933","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1637","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1713","15","15","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2058","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1653","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1934","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1682","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1638","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1777","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1714","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1654","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1935","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2059","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1683","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1639","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1778","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1655","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2060","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1715","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1936","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1640","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1684","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2061","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1656","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1779","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1937","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1685","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1641","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1657","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2062","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1938","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1642","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1780","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1686","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1939","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2063","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1658","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1643","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1940","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1781","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2064","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1716","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1687","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2065","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1644","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1782","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1659","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1941","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2066","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1783","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1645","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1717","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1784","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1942","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2067","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1688","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1646","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1718","15","15","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2068","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1660","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1647","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1943","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2069","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1719","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1661","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1689","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1648","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1785","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1649","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2070","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1720","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1944","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1662","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1786","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1690","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2071","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1650","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1663","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1787","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1721","15","15","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2072","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1651","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1945","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2073","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1722","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1691","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2074","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1946","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1692","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1652","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2075","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1664","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1788","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2076","13","13","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1947","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2077","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1693","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1653","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2078","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1665","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1789","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1948","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2079","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1723","15","15","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2080","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1790","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1694","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1654","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1695","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2081","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1791","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1696","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2082","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1655","9","9","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1656","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1949","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1666","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1697","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1657","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1724","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1792","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2083","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1698","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1658","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2084","13","13","0"
"1","5","2","1","10","0.5","26","50","100","0.5","20","323","22","12","10"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1793","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1725","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1950","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1667","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1699","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1659","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2085","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1668","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1951","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1794","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1726","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1700","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1660","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1952","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1669","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2086","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1701","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1795","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1727","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1953","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1670","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1661","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1702","10","10","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1671","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1954","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1662","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1955","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1663","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1672","6","6","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2087","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1796","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1703","10","10","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1728","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1956","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1664","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1673","6","6","0"
"1","5","2","1","10","0.5","26","50","100","0.5","20","324","22","12","10"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2088","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1797","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1674","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1957","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1665","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1704","10","10","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1729","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1675","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1798","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1958","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1666","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2089","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1676","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1705","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1799","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1959","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1667","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1730","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1677","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1706","10","10","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2090","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1800","7","7","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1960","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1668","9","9","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1707","10","10","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1678","6","6","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1731","15","15","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1961","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1669","9","9","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2091","13","13","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1801","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1708","10","10","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1679","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1670","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1962","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1732","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1802","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1680","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1709","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1963","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2092","13","13","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1671","9","9","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1803","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1733","15","15","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1681","6","6","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1672","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1964","7","7","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1804","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2093","13","13","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1710","10","10","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1965","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1673","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1682","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1805","7","7","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1734","15","15","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1711","10","10","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1674","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1966","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1683","6","6","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1806","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2094","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1735","15","15","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1675","9","9","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1967","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1684","6","6","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1712","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1807","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2095","13","13","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1736","15","15","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1676","9","9","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1685","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1968","7","7","0"
"3","5","2","1","10","0.5","26","50","100","0.5","20","1713","10","10","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1808","7","7","0"
"6","5","2","1","10","0.5","26","50","100","0.5","20","2096","13","13","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1686","6","6","0"
"8","5","2","1","10","0.5","26","50","100","0.5","20","1969","7","7","0"
"4","5","2","1","10","0.5","26","50","100","0.5","20","1677","9","9","0"
"2","5","2","1","10","0.5","26","50","100","0.5","20","1737","15","15","0"
"5","5","2","1","10","0.5","26","50","100","0.5","20","1809","7","7","0"
"9","5","2","1","10","0.5","26","50","100","0.5","20","1687","6","6","0"
